point_id,latitude,longitude,transaction_volume,user_id
776,38.36830802,27.12230772,426,776
777,38.40079099,27.05973359,102,777
778,38.39873064,27.12013880,376,778
779,38.39297422,27.10367595,258,779
780,38.38865003,27.09818344,294,780
781,38.38600530,27.09069730,26,781
782,38.38921578,27.09537093,84,782
783,38.36676538,27.09267088,65,783
784,38.41456292,27.09639368,182,784
785,38.36396319,27.08656977,340,785
786,38.39226568,27.11315432,95,786
787,38.41544944,27.08232513,147,787
788,38.40789374,27.13046583,468,788
789,38.37358257,27.10537954,405,789
790,38.34679748,27.07235458,490,790
791,38.36069298,27.10028140,306,791
792,38.38242358,27.11560154,302,792
793,38.39322698,27.12075223,456,793
794,38.38222694,27.08129267,182,794
795,38.37653053,27.06818226,69,795
796,38.38631763,27.09428337,452,796
797,38.39844583,27.08297770,359,797
798,38.37295499,27.12595787,62,798
799,38.40795088,27.11820682,495,799
800,38.38738519,27.13299937,359,800
801,38.35929808,27.09453629,60,801
802,38.36812196,27.11392842,385,802
803,38.39483269,27.08490969,202,803
804,38.36118966,27.11053794,424,804
805,38.41380271,27.07710785,345,805
806,38.40440388,27.08984442,151,806
807,38.36232040,27.07411491,201,807
808,38.39486418,27.06240656,288,808
809,38.39154837,27.10551650,443,809
810,38.34653240,27.08911173,386,810
811,38.38329891,27.09281742,278,811
812,38.36369360,27.07262420,278,812
813,38.39133721,27.11020233,315,813
814,38.37575734,27.11322313,185,814
815,38.39862511,27.12088296,400,815
816,38.37044456,27.10819998,245,816
817,38.36966136,27.11203893,473,817
818,38.38358534,27.13196417,294,818
819,38.39058913,27.09925046,58,819
820,38.39096482,27.09610854,463,820
821,38.38674624,27.11411611,326,821
822,38.41363794,27.11953927,246,822
823,38.38219477,27.08197191,82,823
824,38.40049962,27.12241786,358,824
825,38.39081544,27.10705438,483,825
826,38.42317431,27.10347449,209,826
827,38.38328863,27.09750753,478,827
828,38.37161170,27.09535092,439,828
829,38.36403646,27.05766133,212,829
830,38.41001735,27.06808615,298,830
831,38.40992309,27.08843914,454,831
832,38.36396118,27.12682901,223,832
833,38.40556926,27.08645754,213,833
834,38.35311837,27.11543628,133,834
835,38.37508626,27.11991821,75,835
836,38.39191248,27.11530241,330,836
837,38.37208842,27.12677253,316,837
838,38.37885618,27.09940752,230,838
839,38.39235488,27.09636689,78,839
840,38.36310628,27.14979469,310,840
841,38.38065610,27.10426595,381,841
842,38.38699737,27.08038259,153,842
843,38.39027270,27.07782220,484,843
844,38.35399909,27.12008361,96,844
845,38.39117264,27.11566530,100,845
846,38.41775173,27.11488102,119,846
847,38.35287710,27.10775715,299,847
848,38.43299077,27.09391578,285,848
849,38.35195993,27.12940130,495,849
850,38.35373089,27.08067765,353,850
851,38.38350186,27.13004579,115,851
852,38.40481952,27.08829556,169,852
853,38.37131593,27.06949561,362,853
854,38.34432574,27.07204999,422,854
855,38.37813156,27.12276583,93,855
856,38.37288273,27.09167656,113,856
857,38.40852210,27.13155366,366,857
858,38.38266330,27.13006827,230,858
859,38.35661307,27.12694845,19,859
860,38.40061028,27.07861887,100,860
861,38.38278582,27.12584644,223,861
862,38.40631733,27.10647921,454,862
863,38.39470065,27.07938888,363,863
864,38.35986113,27.13739817,314,864
865,38.40563726,27.07890265,16,865
866,38.38269694,27.12270356,70,866
867,38.39765484,27.09232852,11,867
868,38.38853015,27.10878258,414,868
869,38.36455434,27.10647745,344,869
870,38.41584256,27.08347378,447,870
871,38.38278431,27.10027583,364,871
872,38.39780568,27.09078433,168,872
873,38.40944929,27.11330288,226,873
874,38.36916315,27.11583963,307,874
875,38.38769315,27.11554573,292,875
876,38.36895870,27.09307635,316,876
877,38.38290676,27.10075302,428,877
878,38.38061256,27.12261994,83,878
879,38.39816443,27.10056608,164,879
880,38.38400898,27.07817790,36,880
881,38.35584869,27.11635205,401,881
882,38.39812887,27.09696434,278,882
883,38.42950789,27.06996534,190,883
884,38.38774838,27.07333453,301,884
885,38.37756223,27.10664822,330,885
886,38.34743267,27.08881820,361,886
887,38.38203432,27.13782504,403,887
888,38.37281453,27.10291656,413,888
889,38.38822005,27.10643466,459,889
890,38.38926963,27.09555092,186,890
891,38.34551780,27.12168015,282,891
892,38.37785698,27.11011517,87,892
893,38.41222528,27.07835562,47,893
894,38.39914059,27.10571166,55,894
895,38.37642557,27.12279054,286,895
896,38.37016744,27.12120097,320,896
897,38.34549754,27.06422444,414,897
898,38.37024250,27.10881992,448,898
899,38.40794404,27.13286435,306,899
900,38.36959150,27.10372684,264,900
901,38.37601850,27.12691212,406,901
902,38.38482728,27.12336224,225,902
903,38.40009075,27.09616384,250,903
904,38.38457431,27.08450268,138,904
905,38.36901502,27.07191638,298,905
906,38.40816651,27.07766502,452,906
907,38.35176917,27.10112049,368,907
908,38.39846532,27.07953784,42,908
909,38.39996316,27.15570286,421,909
910,38.37105596,27.10400801,481,910
911,38.38336122,27.10387799,187,911
912,38.37138240,27.09969669,396,912
913,38.37759559,27.09568173,376,913
914,38.37336990,27.09830617,356,914
915,38.36583325,27.10739620,66,915
916,38.36970833,27.08468992,452,916
917,38.35882493,27.09120520,321,917
918,38.32914201,27.08366160,439,918
919,38.36170336,27.09366528,490,919
920,38.34130262,27.06904012,76,920
921,38.35830818,27.07994990,385,921
922,38.37719613,27.10398614,474,922
923,38.38898099,27.12790935,72,923
924,38.37971952,27.09832893,496,924
925,38.43368912,27.11764510,219,925
926,38.37478511,27.10676970,434,926
927,38.34763265,27.12337659,213,927
928,38.36172148,27.13579254,90,928
929,38.39006884,27.10488860,189,929
930,38.38698011,27.10557014,312,930
931,38.37076714,27.10180888,261,931
932,38.37480306,27.13530258,327,932
933,38.35289819,27.10102202,146,933
934,38.37359810,27.11638825,387,934
935,38.41433549,27.08530666,51,935
936,38.36419142,27.13542496,453,936
937,38.36176347,27.07662433,405,937
938,38.36397697,27.10333724,260,938
939,38.36432313,27.09974186,288,939
940,38.39039964,27.11859295,184,940
941,38.34123422,27.10749150,489,941
942,38.40790390,27.11442795,219,942
943,38.41024700,27.07224673,102,943
944,38.37986265,27.09290869,493,944
945,38.36877379,27.13061496,499,945
946,38.37591511,27.10392391,489,946
947,38.37401264,27.11189604,198,947
948,38.41874774,27.09340497,399,948
949,38.36499398,27.10696435,299,949
950,38.38545146,27.09321761,222,950
951,38.36426463,27.12251880,16,951
952,38.36566213,27.09395665,406,952
953,38.40207723,27.12076209,323,953
954,38.39847720,27.11013068,456,954
955,38.35665263,27.06959807,337,955
956,38.39525398,27.07944891,130,956
957,38.36895885,27.09630947,273,957
958,38.32590608,27.10275616,216,958
959,38.38537464,27.10257535,306,959
960,38.39124984,27.10040265,140,960
961,38.39482550,27.10317506,481,961
962,38.38195778,27.12070836,35,962
963,38.36228514,27.13443260,435,963
964,38.40374104,27.07588382,366,964
965,38.33971839,27.10643758,51,965
966,38.36713595,27.11550652,119,966
967,38.38833920,27.10531542,143,967
968,38.38672840,27.06270079,218,968
969,38.40159140,27.09454053,453,969
970,38.38776527,27.06429362,100,970
971,38.40861046,27.10876858,403,971
972,38.38147525,27.12721125,31,972
973,38.41993582,27.06865054,128,973
974,38.41478455,27.12278517,267,974
975,38.38944100,27.12698765,228,975
976,38.35411749,27.11984732,452,976
977,38.38687752,27.07831676,494,977
978,38.39261296,27.07250079,149,978
979,38.36663872,27.05476075,322,979
980,38.38198562,27.12912659,302,980
981,38.38378331,27.07453381,86,981
982,38.38151855,27.06934163,494,982
983,38.35682885,27.05544159,307,983
984,38.35070040,27.07413026,398,984
985,38.38079551,27.12649199,329,985
986,38.37908586,27.13981442,163,986
987,38.35650304,27.10855948,289,987
988,38.34646936,27.14415907,383,988
989,38.39292547,27.11611620,325,989
990,38.38758079,27.06253413,51,990
991,38.35829723,27.06010668,434,991
992,38.39678540,27.07987733,361,992
993,38.39567627,27.08647171,114,993
994,38.39211186,27.07527733,496,994
995,38.39514724,27.13411059,361,995
996,38.39728236,27.07613083,414,996
997,38.37063404,27.10003651,362,997
998,38.37602568,27.14604178,176,998
999,38.39194352,27.11607631,104,999
1000,38.37245590,27.12240951,222,1000
1001,38.41196572,27.21403944,489,1001
1002,38.38328934,27.25788867,248,1002
1003,38.32664664,27.18162579,393,1003
1004,38.44704596,27.23088753,447,1004
1005,38.37167098,27.21603656,17,1005
1006,38.39762233,27.21919019,79,1006
1007,38.46432149,27.22090114,56,1007
1008,38.45622326,27.19838345,11,1008
1009,38.38812082,27.19116549,78,1009
1010,38.35368376,27.24172518,403,1010
1011,38.37912059,27.22090484,309,1011
1012,38.35986247,27.23156563,139,1012
1013,38.41837680,27.21006613,341,1013
1014,38.39409584,27.17625459,251,1014
1015,38.39136777,27.21154792,476,1015
1016,38.42688650,27.18269121,43,1016
1017,38.38384979,27.21294667,287,1017
1018,38.46449730,27.18577776,177,1018
1019,38.43393882,27.15174606,170,1019
1020,38.39876883,27.23597539,316,1020
1021,38.42859038,27.17829054,207,1021
1022,38.34834363,27.23809455,69,1022
1023,38.40956164,27.18064093,95,1023
1024,38.37900719,27.23547392,218,1024
1025,38.40292189,27.21623908,147,1025
1026,38.38668020,27.23118196,381,1026
1027,38.37148084,27.18197668,45,1027
1028,38.44248239,27.22851289,285,1028
1029,38.40494027,27.15017424,98,1029
1030,38.39372411,27.21228270,220,1030
1031,38.39613003,27.24493486,159,1031
1032,38.38805093,27.17899717,22,1032
1033,38.41532392,27.19588089,395,1033
1034,38.33397523,27.22915971,336,1034
1035,38.44724969,27.23443425,79,1035
1036,38.39139866,27.21736167,63,1036
1037,38.37738461,27.21228233,372,1037
1038,38.39091008,27.19311767,180,1038
1039,38.40999487,27.26886859,85,1039
1040,38.44292969,27.14754795,366,1040
1041,38.37615951,27.21494380,488,1041
1042,38.42004765,27.15995592,331,1042
1043,38.37705283,27.20573899,145,1043
1044,38.43439920,27.20536711,325,1044
1045,38.42674498,27.21311970,281,1045
1046,38.35141927,27.21649451,423,1046
1047,38.39535640,27.23250402,455,1047
1048,38.38397284,27.19582723,201,1048
1049,38.40825197,27.17983374,396,1049
1050,38.39754520,27.17604098,180,1050
1051,38.39311449,27.20146809,344,1051
1052,38.37404367,27.20761830,404,1052
1053,38.39226112,27.19013893,403,1053
1054,38.46328610,27.16234310,15,1054
1055,38.35929380,27.20157996,411,1055
1056,38.44017985,27.23621539,139,1056
1057,38.40536645,27.18217583,58,1057
1058,38.38534214,27.21865037,246,1058
1059,38.36677814,27.19714804,489,1059
1060,38.42748950,27.24607530,403,1060
1061,38.41083280,27.15577288,346,1061
1062,38.41235817,27.22622515,191,1062
1063,38.38271119,27.14187853,45,1063
1064,38.39720044,27.12622179,37,1064
1065,38.39273960,27.20731628,412,1065
1066,38.36679273,27.17411816,105,1066
1067,38.41792198,27.20451139,453,1067
1068,38.39024096,27.18392574,51,1068
1069,38.43689853,27.21336617,330,1069
1070,38.36457539,27.23758674,298,1070
1071,38.43771878,27.20351960,291,1071
1072,38.42571157,27.12576158,133,1072
1073,38.38549732,27.21724015,164,1073
1074,38.41350470,27.18087887,143,1074
1075,38.41609691,27.18390037,373,1075
1076,38.40244884,27.18125402,249,1076
1077,38.39162995,27.16242815,364,1077
1078,38.41765216,27.19445106,75,1078
1079,38.40523386,27.19920024,120,1079
1080,38.37222178,27.17276956,394,1080
1081,38.43666411,27.12576849,131,1081
1082,38.42755295,27.20631534,298,1082
1083,38.43042161,27.22690558,461,1083
1084,38.41071584,27.22794555,342,1084
1085,38.36551531,27.18971949,398,1085
1086,38.38128362,27.20535952,140,1086
1087,38.43345494,27.18013472,36,1087
1088,38.36214820,27.26503593,364,1088
1089,38.38257511,27.16421962,320,1089
1090,38.37730521,27.19502514,239,1090
1091,38.44582310,27.20284879,386,1091
1092,38.41231214,27.12366293,182,1092
1093,38.36585710,27.20423204,266,1093
1094,38.39938672,27.22432444,282,1094
1095,38.41186604,27.19799401,215,1095
1096,38.39446042,27.23275079,59,1096
1097,38.35779795,27.21933787,366,1097
1098,38.38341623,27.22212657,493,1098
1099,38.39227729,27.21977184,172,1099
1100,38.39220223,27.23249456,170,1100
1101,38.38354838,27.20150880,92,1101
1102,38.39809477,27.16730241,168,1102
1103,38.42520049,27.19207227,85,1103
1104,38.40989650,27.19915491,166,1104
1105,38.37092582,27.22335906,350,1105
1106,38.44065434,27.17624911,56,1106
1107,38.36254055,27.21228793,305,1107
1108,38.38734365,27.19754244,320,1108
1109,38.42534228,27.20241509,308,1109
1110,38.42115676,27.20008540,84,1110
1111,38.44058503,27.24804824,316,1111
1112,38.36576379,27.22567494,255,1112
1113,38.38286060,27.21403855,140,1113
1114,38.38056638,27.18953074,404,1114
1115,38.40931479,27.21747248,489,1115
1116,38.38166061,27.22397953,22,1116
1117,38.43393219,27.17275668,345,1117
1118,38.41220592,27.18571557,207,1118
1119,38.42294171,27.21110296,135,1119
1120,38.38840838,27.18525894,91,1120
1121,38.43137186,27.14951752,308,1121
1122,38.40223192,27.17246545,175,1122
1123,38.39612531,27.19337218,219,1123
1124,38.36886448,27.21014603,33,1124
1125,38.34927503,27.12747474,42,1125
1126,38.41564715,27.23551194,68,1126
1127,38.40410759,27.16639192,399,1127
1128,38.41878715,27.22589964,377,1128
1129,38.44339109,27.22273880,137,1129
1130,38.40463954,27.21646859,259,1130
1131,38.38960884,27.23254579,174,1131
1132,38.42724276,27.22783488,489,1132
1133,38.38869240,27.18026933,148,1133
1134,38.39209362,27.17579776,227,1134
1135,38.45852779,27.13659533,153,1135
1136,38.39431813,27.24192182,58,1136
1137,38.39277539,27.22527311,305,1137
1138,38.37405568,27.19074628,188,1138
1139,38.43474584,27.19205921,169,1139
1140,38.41676493,27.22496807,82,1140
1141,38.39674387,27.20462760,121,1141
1142,38.33609548,27.20802742,372,1142
1143,38.44891884,27.17028186,191,1143
1144,38.42017160,27.19916901,285,1144
1145,38.44343492,27.17559148,333,1145
1146,38.37047260,27.21107747,185,1146
1147,38.43260187,27.23744399,416,1147
1148,38.40500688,27.19554709,18,1148
1149,38.38692821,27.20672317,10,1149
1150,38.39989556,27.18740709,304,1150
1151,38.38093803,27.14589226,185,1151
1152,38.40554080,27.25094000,305,1152
1153,38.40498408,27.20430554,180,1153
1154,38.45033434,27.24194595,338,1154
1155,38.37195639,27.16551611,216,1155
1156,38.39952565,27.18516575,283,1156
1157,38.43536912,27.24185584,312,1157
1158,38.45142381,27.19777319,125,1158
1159,38.35915159,27.19927890,282,1159
1160,38.40192891,27.18547811,379,1160
1161,38.39845342,27.20380861,189,1161
1162,38.36170446,27.21908058,334,1162
1163,38.43911543,27.19907489,82,1163
1164,38.38424928,27.24280720,298,1164
1165,38.45897917,27.21636274,311,1165
1166,38.37248014,27.19393256,45,1166
1167,38.38496405,27.22865229,265,1167
1168,38.34030260,27.21731897,24,1168
1169,38.44709823,27.24003137,171,1169
1170,38.40602779,27.22041125,490,1170
1171,38.42890818,27.21617974,396,1171
1172,38.40181775,27.22937877,378,1172
1173,38.39308773,27.16672314,278,1173
1174,38.45529306,27.19094107,161,1174
1175,38.36445845,27.22100227,350,1175
1176,38.37056472,27.21988179,343,1176
1177,38.41803735,27.16394629,132,1177
1178,38.43498822,27.21479974,77,1178
1179,38.39274689,27.18729537,211,1179
1180,38.40253846,27.20432943,153,1180
1181,38.41528915,27.14928050,375,1181
1182,38.39785674,27.11569277,50,1182
1183,38.44404508,27.19813798,416,1183
1184,38.42816210,27.21529405,167,1184
1185,38.38238262,27.23976223,267,1185
1186,38.34439910,27.14070014,469,1186
1187,38.44622633,27.24667097,373,1187
1188,38.51085073,27.20336195,171,1188
1189,38.40752334,27.12815155,489,1189
1190,38.39527138,27.18546582,90,1190
1191,38.40130113,27.22152312,144,1191
1192,38.41643252,27.24660558,275,1192
1193,38.40186541,27.18100955,44,1193
1194,38.40944654,27.25012002,110,1194
1195,38.36417445,27.17783028,394,1195
1196,38.42088963,27.21132032,301,1196
1197,38.40988725,27.22467540,420,1197
1198,38.43318108,27.16682038,21,1198
1199,38.37875160,27.15565337,450,1199
1200,38.36847454,27.21933641,406,1200
1201,38.44022759,27.23094948,499,1201
1202,38.38857184,27.20161625,406,1202
1203,38.40760782,27.23867415,64,1203
1204,38.40760993,27.21825421,328,1204
1205,38.35918549,27.18754065,219,1205
1206,38.37099474,27.22113039,429,1206
1207,38.36068829,27.27613859,138,1207
1208,38.44888278,27.25455385,405,1208
1209,38.40360045,27.21254507,227,1209
1210,38.36918912,27.18427464,79,1210
1211,38.43208092,27.21163687,339,1211
1212,38.37766155,27.18319030,101,1212
1213,38.40609190,27.24648833,263,1213
1214,38.37462809,27.15591755,384,1214
1215,38.40438233,27.21403135,57,1215
1216,38.39178465,27.25852634,264,1216
1217,38.35210414,27.19668972,343,1217
1218,38.40918862,27.19331106,371,1218
1219,38.43281600,27.19044100,253,1219
1220,38.37920721,27.17797965,249,1220
1221,38.37048228,27.21142945,185,1221
1222,38.38823397,27.15085123,340,1222
1223,38.37789997,27.19775535,328,1223
1224,38.40092491,27.18455139,489,1224
1225,38.38303342,27.21438074,440,1225
1226,38.40352932,27.19566752,198,1226
1227,38.36586168,27.18228577,121,1227
1228,38.38623426,27.20490101,188,1228
1229,38.41970425,27.23957323,282,1229
1230,38.46360794,27.21187267,383,1230
1231,38.41092014,27.20987070,56,1231
1232,38.43886845,27.20805843,117,1232
1233,38.39362493,27.16930862,82,1233
1234,38.41575781,27.20966083,409,1234
1235,38.38725760,27.10384444,34,1235
1236,38.37630102,27.21467819,73,1236
1237,38.39161468,27.17757446,184,1237
1238,38.38729618,27.19306046,62,1238
1239,38.38736841,27.21069854,215,1239
1240,38.36233783,27.22241602,155,1240
1241,38.40406154,27.21117312,46,1241
1242,38.42326971,27.19470312,296,1242
1243,38.38664805,27.21672264,370,1243
1244,38.42277165,27.16527597,330,1244
1245,38.40684976,27.19078618,480,1245
1246,38.42020092,27.17675437,131,1246
1247,38.41214600,27.26446101,449,1247
1248,38.41047839,27.18797069,299,1248
1249,38.39812817,27.20846306,357,1249
1250,38.38039566,27.19949947,215,1250
1251,38.40419143,27.25256989,336,1251
1252,38.39885674,27.17231000,460,1252
1253,38.41407934,27.19828315,43,1253
1254,38.43431909,27.13856634,49,1254
1255,38.37649891,27.12934112,321,1255
1256,38.41262619,27.15771992,330,1256
1257,38.36438309,27.15954878,374,1257
1258,38.43550740,27.25362015,399,1258
1259,38.45019109,27.19723201,50,1259
1260,38.41509277,27.21064838,486,1260
1261,38.39733809,27.24099163,44,1261
1262,38.40711779,27.22061946,304,1262
1263,38.40278813,27.21257793,385,1263
1264,38.42950434,27.23720515,76,1264
1265,38.38089071,27.21181545,267,1265
1266,38.28734856,27.20476075,266,1266
1267,38.41134216,27.21828711,405,1267
1268,38.43304614,27.17293678,402,1268
1269,38.40762378,27.22437710,417,1269
1270,38.43342013,27.23010479,54,1270
1271,38.39513564,27.24986034,171,1271
1272,38.39654248,27.25728256,316,1272
1273,38.35768977,27.20918396,431,1273
1274,38.34417639,27.22154961,103,1274
1275,38.38279677,27.19792351,364,1275
1276,38.38611132,27.23272518,314,1276
1277,38.38695148,27.20039472,202,1277
1278,38.35720968,27.19727491,59,1278
1279,38.39944651,27.18396385,271,1279
1280,38.34510461,27.23587681,429,1280
1281,38.35724093,27.19728088,176,1281
1282,38.44757725,27.18071486,42,1282
1283,38.40335572,27.26152612,141,1283
1284,38.37456164,27.16908208,103,1284
1285,38.38203966,27.21900928,21,1285
1286,38.40729403,27.18215203,152,1286
1287,38.39918851,27.19671737,21,1287
1288,38.43670308,27.16975744,262,1288
1289,38.38537811,27.21472299,48,1289
1290,38.40904921,27.20473131,375,1290
1291,38.38764440,27.23388583,161,1291
1292,38.37906394,27.16400071,486,1292
1293,38.38015353,27.22534065,496,1293
1294,38.43532883,27.14441728,493,1294
1295,38.37624187,27.24566074,365,1295
1296,38.45521027,27.19900783,288,1296
1297,38.41213194,27.13643593,342,1297
1298,38.40519486,27.19218709,442,1298
1299,38.39691129,27.21107093,470,1299
1300,38.44597246,27.24779027,292,1300
1301,38.39079660,27.21936650,232,1301
1302,38.32494389,27.17869189,429,1302
1303,38.41785514,27.21795113,14,1303
1304,38.42955391,27.24046528,362,1304
1305,38.39284375,27.21011235,314,1305
1306,38.41955232,27.18656706,279,1306
1307,38.39389400,27.20144916,119,1307
1308,38.41965595,27.18433865,416,1308
1309,38.37833647,27.15854475,424,1309
1310,38.39453444,27.22139989,85,1310
1311,38.40347768,27.20213254,43,1311
1312,38.35690645,27.21754960,415,1312
1313,38.35022275,27.22802950,476,1313
1314,38.37143090,27.17497207,456,1314
1315,38.35946014,27.25100543,270,1315
1316,38.38817615,27.22311949,175,1316
1317,38.35682172,27.23192758,499,1317
1318,38.35863273,27.19266003,183,1318
1319,38.38293869,27.19485894,250,1319
1320,38.39495955,27.19964052,274,1320
1321,38.38363394,27.20041120,307,1321
1322,38.42393470,27.22821234,43,1322
1323,38.40325214,27.17434469,473,1323
1324,38.41307455,27.23229586,318,1324
1325,38.33898631,27.19502263,200,1325
1326,38.38205145,27.16141087,308,1326
1327,38.40199330,27.19438922,52,1327
1328,38.42587425,27.23165933,394,1328
1329,38.37670378,27.19059449,407,1329
1330,38.38793702,27.21200479,358,1330
1331,38.39403508,27.19756715,273,1331
1332,38.36677760,27.19478730,469,1332
1333,38.43282959,27.17403086,353,1333
1334,38.40541800,27.20819179,442,1334
1335,38.47690573,27.22475339,93,1335
1336,38.45297281,27.14284950,288,1336
1337,38.41018175,27.20196475,318,1337
1338,38.37810334,27.17276432,242,1338
1339,38.39281905,27.19518323,388,1339
1340,38.40036463,27.22198782,23,1340
1341,38.38505561,27.20691374,168,1341
1342,38.37408753,27.22062519,386,1342
1343,38.37895230,27.19858386,282,1343
1344,38.37413896,27.26243846,144,1344
1345,38.42758426,27.18126135,48,1345
1346,38.37608086,27.23166868,497,1346
1347,38.39619069,27.20371421,416,1347
1348,38.43328747,27.13501596,398,1348
1349,38.40795374,27.18384258,398,1349
1350,38.42244639,27.22053822,208,1350
1351,38.45286168,27.12942877,478,1351
1352,38.44152177,27.12055272,255,1352
1353,38.47636113,27.14196441,224,1353
1354,38.44164732,27.12734389,60,1354
1355,38.51646138,27.12903523,133,1355
1356,38.49070050,27.11390667,165,1356
1357,38.47502159,27.10291611,229,1357
1358,38.44411207,27.12347388,23,1358
1359,38.48031894,27.08554868,203,1359
1360,38.49148363,27.10919584,299,1360
1361,38.46026006,27.12119318,332,1361
1362,38.49892554,27.13287370,396,1362
1363,38.49646590,27.15525296,229,1363
1364,38.48958982,27.10438439,332,1364
1365,38.47872681,27.07826946,469,1365
1366,38.47550860,27.09790416,228,1366
1367,38.50567163,27.11965305,176,1367
1368,38.48184155,27.12164855,478,1368
1369,38.46178405,27.09694680,234,1369
1370,38.46678342,27.13571035,336,1370
1371,38.45109007,27.15562188,488,1371
1372,38.51569961,27.13770839,276,1372
1373,38.48831127,27.12567011,345,1373
1374,38.48432980,27.10777994,393,1374
1375,38.47650144,27.10500594,147,1375
1376,38.50884919,27.11003134,62,1376
1377,38.47539764,27.08953769,51,1377
1378,38.45627566,27.12220740,313,1378
1379,38.48445874,27.13617537,411,1379
1380,38.48931959,27.10433959,192,1380
1381,38.45069347,27.08713429,93,1381
1382,38.48000287,27.12542124,469,1382
1383,38.49001406,27.06841643,235,1383
1384,38.43698079,27.13345064,184,1384
1385,38.48086231,27.15647162,30,1385
1386,38.46315230,27.10275627,468,1386
1387,38.46607558,27.15135899,195,1387
1388,38.45168150,27.11426655,335,1388
1389,38.46185158,27.11994812,13,1389
1390,38.48203953,27.12376491,355,1390
1391,38.47377383,27.09817542,352,1391
1392,38.48751336,27.14849945,470,1392
1393,38.45122471,27.10131973,191,1393
1394,38.51895321,27.10724318,189,1394
1395,38.50831171,27.10534508,421,1395
1396,38.46359868,27.14287066,207,1396
1397,38.48831696,27.15623306,35,1397
1398,38.46211990,27.11551148,17,1398
1399,38.49288205,27.10763483,415,1399
1400,38.46877074,27.10934976,170,1400
1401,38.43615291,27.11030305,29,1401
1402,38.48865620,27.14561761,102,1402
1403,38.48104827,27.08274986,10,1403
1404,38.47811752,27.12327760,136,1404
1405,38.49998953,27.09282296,189,1405
1406,38.47171508,27.10550182,33,1406
1407,38.45448270,27.11098418,144,1407
1408,38.44928715,27.13651387,314,1408
1409,38.49434332,27.13768717,201,1409
1410,38.47925333,27.12845402,150,1410
1411,38.50264975,27.13379307,186,1411
1412,38.45502716,27.12975886,91,1412
1413,38.47883612,27.11721357,32,1413
1414,38.44429047,27.14370425,163,1414
1415,38.48381966,27.12797291,65,1415
1416,38.48221924,27.08733956,156,1416
1417,38.46358179,27.15236471,139,1417
1418,38.44437460,27.09995105,246,1418
1419,38.44210527,27.11375824,157,1419
1420,38.47371398,27.12102665,178,1420
1421,38.52157547,27.13594346,137,1421
1422,38.46348037,27.15285483,47,1422
1423,38.48229134,27.06969333,289,1423
1424,38.46221687,27.10842486,202,1424
1425,38.52602772,27.09153493,112,1425
1426,38.46064374,27.12883683,181,1426
1427,38.46761782,27.13685295,324,1427
1428,38.47567659,27.10266873,73,1428
1429,38.49893246,27.11726001,445,1429
1430,38.52882608,27.14144715,115,1430
1431,38.48591799,27.11091261,345,1431
1432,38.47660121,27.14551860,368,1432
1433,38.49458122,27.14203461,237,1433
1434,38.48779432,27.06446911,184,1434
1435,38.46499296,27.12606989,136,1435
1436,38.46244244,27.12197511,474,1436
1437,38.48724425,27.13085906,72,1437
1438,38.50775003,27.14104558,287,1438
1439,38.47932843,27.13161591,357,1439
1440,38.48933263,27.11246417,188,1440
1441,38.50522500,27.11190538,293,1441
1442,38.48800317,27.11594604,202,1442
1443,38.50727324,27.12727752,366,1443
1444,38.48974268,27.13970037,449,1444
1445,38.48606360,27.10828169,415,1445
1446,38.45957218,27.13389847,330,1446
1447,38.44840078,27.15253515,199,1447
1448,38.47069079,27.12302165,175,1448
1449,38.50027909,27.12773732,454,1449
1450,38.51213272,27.11296567,106,1450
1451,38.47908552,27.11970895,436,1451
1452,38.48723857,27.12002741,218,1452
1453,38.46197513,27.11706838,255,1453
1454,38.46889458,27.12684245,229,1454
1455,38.50789245,27.15285341,239,1455
1456,38.47610681,27.12076096,162,1456
1457,38.50484153,27.09141827,329,1457
1458,38.52900582,27.09669325,66,1458
1459,38.44131504,27.10078871,175,1459
1460,38.50002217,27.10179125,369,1460
1461,38.49087161,27.12953430,154,1461
1462,38.48738243,27.08992420,228,1462
1463,38.47551993,27.14607693,217,1463
1464,38.48043946,27.10658715,129,1464
1465,38.50975552,27.13281102,78,1465
1466,38.47244015,27.13409891,333,1466
1467,38.47396889,27.14978650,189,1467
1468,38.47038089,27.11790539,148,1468
1469,38.48745145,27.14900776,194,1469
1470,38.48597674,27.10490065,402,1470
1471,38.45731090,27.12669186,159,1471
1472,38.48425998,27.11139980,128,1472
1473,38.49910254,27.13023077,284,1473
1474,38.45663203,27.12675337,70,1474
1475,38.51779504,27.11743870,407,1475
1476,38.49866757,27.14885582,236,1476
1477,38.46444422,27.12955037,484,1477
1478,38.46726716,27.13559927,55,1478
1479,38.47113361,27.13211851,313,1479
1480,38.46686329,27.10967797,108,1480
1481,38.49217176,27.12933669,413,1481
1482,38.49543477,27.07808647,339,1482
1483,38.49972115,27.12235117,372,1483
1484,38.49666812,27.11741264,105,1484
1485,38.49206397,27.11732809,353,1485
1486,38.48695797,27.06833200,186,1486
1487,38.47995368,27.08187282,34,1487
1488,38.47328160,27.12272113,178,1488
1489,38.45292568,27.12912522,161,1489
1490,38.47312507,27.09136877,25,1490
1491,38.45427936,27.13704353,312,1491
1492,38.43727880,27.11139320,213,1492
1493,38.49212777,27.09688147,285,1493
1494,38.46479131,27.12282030,328,1494
1495,38.47285943,27.14079865,374,1495
1496,38.50034011,27.12071144,347,1496
